environment,mode,seed,method,step,current_return,hard_br_return,hard_exploitability,regularized_gap,field_norm,hard_br_residual,hard_br_iterations,soft_br_residual,soft_br_iterations
FrequencyHopping,neural,46,EGM,25,0.03730582165841425,-0.5061680104026789,2.4401683732470274,1.8899505442706466,0.43650118382901826,8.548717289613705e-13,248,8.304157361749276e-11,203
FrequencyHopping,neural,46,EGM,30,0.04502417136289776,-0.581455784196081,2.5388723514283114,1.9658123851507612,0.43210430897684987,8.646416915780719e-13,248,8.407408103039415e-11,203
FrequencyHopping,neural,46,EGM,35,0.053327921777108794,-0.6087655718053674,2.610038228886369,2.0341845041862574,0.4323668628444584,8.837375276016246e-13,248,8.609557511363164e-11,203
FrequencyHopping,neural,46,EGM,40,0.06431122991939293,-0.586084625907854,2.646102088263701,2.0711188045480964,0.43762139514659343,8.202327705930657e-13,249,8.864353695514637e-11,203
FrequencyHopping,neural,46,EGM,45,0.08059590859456195,-0.5386510472607626,2.655948369400764,2.0803994611842365,0.4460360933718329,8.451017663446692e-13,249,8.220202296627122e-11,204
FrequencyHopping,neural,46,EGM,50,0.10282278436900194,-0.4807032118166803,2.6427579219468798,2.0819252590690627,0.45552017786619,8.659739592076221e-13,249,8.431411124831811e-11,204
FrequencyHopping,neural,46,EGM,55,0.12833231854605465,-0.49384077435902163,2.680632664906918,2.0965058724018637,0.4652875783079497,8.79296635503124e-13,249,8.56694715167805e-11,204
FrequencyHopping,neural,46,EGM,60,0.15261552824048835,-0.528402858220377,2.7178435114496162,2.1223075013022883,0.47584243953594796,8.832934383917745e-13,249,8.608203039273121e-11,204
FrequencyHopping,neural,47,EGM,0,0.04778342725808081,-0.4609004115013429,2.558351174583972,2.0013026920835304,0.5341395654752359,8.58424442640171e-13,249,8.325962141952914e-11,204
FrequencyHopping,neural,47,EGM,5,0.052948060390438076,-0.6121382085181212,2.698725113699579,2.1198298302472054,0.512666370386611,8.5131901528257e-13,249,8.23110468672894e-11,204
FrequencyHopping,neural,47,EGM,10,0.039727747000521355,-0.7024959144285138,2.7848207758245382,2.193684309389303,0.49306318673925087,8.468781231840694e-13,249,8.181744171054106e-11,204
FrequencyHopping,neural,47,EGM,15,0.018319386393804413,-0.7206914480133652,2.807468834630497,2.2139093947452455,0.4749924713674141,8.468781231840694e-13,249,8.197553746924768e-11,204
FrequencyHopping,neural,47,EGM,20,-0.00040326128025951343,-0.6616354104097703,2.775536903392147,2.185957931020185,0.46005889235218783,8.553158181712206e-13,249,8.292833086898099e-11,204
FrequencyHopping,neural,47,EGM,25,-0.00814277082223502,-0.5342726929492636,2.687150530553345,2.1163263005513016,0.450412359133622,8.677503160470224e-13,249,8.428413522665323e-11,204
FrequencyHopping,neural,47,EGM,30,-0.0010904118820961118,-0.3604073399467558,2.541058171062871,2.0179333222407942,0.44753751438256967,8.766321002440236e-13,249,8.534062345688653e-11,204
FrequencyHopping,neural,47,EGM,35,0.019675029010932293,-0.21412862946978517,2.4063285175414304,1.9186973573094526,0.45144358205306384,8.79296635503124e-13,249,8.573164400615951e-11,204
FrequencyHopping,neural,47,EGM,40,0.049116539064786635,-0.1359417961054633,2.321792623531705,1.8627896492351859,0.46041630716000903,8.757439218243235e-13,249,8.535527840081159e-11,204
FrequencyHopping,neural,47,EGM,45,0.07992460159065334,-0.27391955889048775,2.4373043852750844,1.9001147516250818,0.47170397329070046,8.664180484174722e-13,249,8.429679176913396e-11,204
FrequencyHopping,neural,47,EGM,50,0.1045684046554057,-0.4569899560021704,2.586178924807019,2.0092749550205093,0.48303632964453047,8.530953721219703e-13,249,8.27784507606566e-11,204
FrequencyHopping,neural,47,EGM,55,0.11779184405984289,-0.6206396115790616,2.7095233670291776,2.120951849033861,0.493934060450975,8.393286066166183e-13,249,8.111111782227454e-11,204
FrequencyHopping,neural,47,EGM,60,0.11938214772389918,-0.7304638934481454,2.7783648171357567,2.1856356849695544,0.5053333174624297,8.264500195309665e-13,249,8.856781974486694e-11,203
FrequencyHopping,neural,48,EGM,0,0.00023425199598464626,-0.1051336795393127,2.0154326452098004,1.630225059833189,0.32841406800315204,8.408829188510936e-13,248,8.164025011581089e-11,203
FrequencyHopping,neural,48,EGM,5,0.015753401409815494,-0.10685513907609448,2.011952805520558,1.6212339429575524,0.32513806792250394,8.388845174067683e-13,248,8.138956175685053e-11,203
FrequencyHopping,neural,48,EGM,10,0.028751703590479693,-0.22013713759856834,2.1273490767978327,1.6627952901242986,0.32397735115968207,8.413270080609436e-13,248,8.152478692124987e-11,203
FrequencyHopping,neural,48,EGM,15,0.03707283892164111,-0.3066353028616192,2.2376837029724066,1.7270104988568498,0.3248064636651091,8.562039965909207e-13,248,8.243827842591145e-11,203
FrequencyHopping,neural,48,EGM,20,0.04094440584552005,-0.3512607684831115,2.3181610978415,1.7917344795643821,0.327180214743856,8.775202786637237e-13,248,8.434253295774852e-11,203
FrequencyHopping,neural,48,EGM,25,0.0426462058242683,-0.3497658703605684,2.365941250338472,1.8424214733822097,0.3306404507009855,8.140155216551648e-13,249,8.697553788294954e-11,203
FrequencyHopping,neural,48,EGM,30,0.04537005250681084,-0.34163834978576973,2.405963931368495,1.8740326951494326,0.3349654816518059,8.384404281969182e-13,249,8.983214172531007e-11,203
FrequencyHopping,neural,48,EGM,35,0.0518064157514366,-0.3231156293933113,2.4300286731221865,1.8916870314462277,0.3403295652064348,8.593126210598712e-13,249,8.322853517483964e-11,204
FrequencyHopping,neural,48,EGM,40,0.0631208712458948,-0.31290913467586107,2.4534578060717127,1.9040019535700323,0.34724659394422713,8.761880110341735e-13,249,8.514478011534266e-11,204
FrequencyHopping,neural,48,EGM,45,0.07878848141816472,-0.312417240768764,2.4752938145779586,1.9169599946021645,0.356226038054728,8.872902412804251e-13,249,8.642575544115516e-11,204
FrequencyHopping,neural,48,EGM,50,0.09722916024090701,-0.3274683063163503,2.4999117847729457,1.9325665523928335,0.3674083142640899,8.917311333789257e-13,249,8.697509379373969e-11,204
FrequencyHopping,neural,48,EGM,55,0.11673154526816726,-0.3552634664611436,2.523803942287609,1.9488319232088374,0.38056213162484187,8.899547765395255e-13,249,8.675615781328361e-11,204
FrequencyHopping,neural,48,EGM,60,0.1361573676845828,-0.37993936745710105,2.5311106238795804,1.962482387498055,0.39543361917103914,8.815170815523743e-13,249,8.578782129120555e-11,204
FrequencyHopping,neural,49,EGM,0,0.010352443031066517,-0.19324432367827776,2.1376111282188126,1.6699770784040235,0.32033031242258764,8.633094239485217e-13,248,8.311529242632787e-11,203
FrequencyHopping,neural,49,EGM,5,0.02207168684802387,-0.30153503059422154,2.2646880313795044,1.7408371791783148,0.3174965590553902,8.72635297355373e-13,248,8.40096880949659e-11,203
FrequencyHopping,neural,49,EGM,10,0.028888793109814428,-0.39317651034579904,2.3930110510047644,1.8393412669178963,0.31668682819619887,8.912870441690757e-13,248,8.590328448576656e-11,203
FrequencyHopping,neural,49,EGM,15,0.031142048447098728,-0.44404098420696503,2.493481693291286,1.9288102584304188,0.31830926103721113,8.255618411112664e-13,249,8.872080847766028e-11,203
FrequencyHopping,neural,49,EGM,20,0.03167611538135076,-0.4429622071861772,2.55349504354269,1.9869592929422264,0.3220737821308185,8.535394613318203e-13,249,8.287770469905809e-11,204
FrequencyHopping,neural,49,EGM,25,0.03447926372277471,-0.394772029574361,2.5659898704046955,2.0083435512409125,0.3271645663156735,8.806289031326742e-13,249,8.587353050870661e-11,204
FrequencyHopping,neural,49,EGM,30,0.042494648428961404,-0.3289919879388471,2.5478433454307075,2.002215620975796,0.33314572481903965,8.126832540256146e-13,250,8.830980391394405e-11,204
FrequencyHopping,neural,49,EGM,35,0.05602123991892394,-0.2797626337397894,2.5261220304412224,1.9842471259181231,0.34046189912639774,8.242295734817162e-13,250,8.978751075972013e-11,204
FrequencyHopping,neural,49,EGM,40,0.07286895770390604,-0.2510055479389429,2.501494576601744,1.9673447842008707,0.34983914474248623,8.260059303211165e-13,250,8.110512261794156e-11,205
FrequencyHopping,neural,49,EGM,45,0.09005893428080088,-0.24470705557165817,2.476906974744777,1.9543211301002856,0.3613992905737794,8.202327705930657e-13,250,8.93374263455371e-11,204
FrequencyHopping,neural,49,EGM,50,0.10570002848520808,-0.2520098150504557,2.447785149215743,1.9399760738073721,0.3745994503044873,8.957279362675763e-13,249,8.766543047045161e-11,204
FrequencyHopping,neural,49,EGM,55,0.11983227032310352,-0.2862061569921497,2.434946260324102,1.9209859393968416,0.38886196277139307,8.752998326144734e-13,249,8.539924323258674e-11,204
FrequencyHopping,neural,49,EGM,60,0.13405477033533247,-0.344390455481132,2.4461252089595873,1.9022703518499156,0.4039848525918767,8.539835505416704e-13,249,8.2842399606875e-11,204
FrequencyHopping,neural,40,PPM-3,0,-0.011808681961510883,-0.7146253444275263,2.650284021290285,2.0627068800472337,0.44719023878008995,8.5131901528257e-13,248,8.292633246753667e-11,203
FrequencyHopping,neural,40,PPM-3,5,-0.010243061271834494,-0.6351099604823014,2.646647100817111,2.0548645914813717,0.44373443029162896,8.879563750952002e-13,248,8.635825388125795e-11,203
FrequencyHopping,neural,40,PPM-3,10,-0.003912265088640159,-0.4847994974799399,2.5847396405684915,2.018864554544331,0.4410074525921988,8.393286066166183e-13,249,8.142864160731733e-11,204
FrequencyHopping,neural,40,PPM-3,15,0.0076116763378388085,-0.3605902114073722,2.530957229922484,2.006710372715889,0.4366095992700421,8.730793865652231e-13,249,8.497558212638978e-11,204
FrequencyHopping,neural,40,PPM-3,20,0.020866763858983707,-0.39075161701130634,2.6054677450941193,2.06694249729546,0.43140935272260766,8.961720254774264e-13,249,8.754708069602657e-11,204
FrequencyHopping,neural,40,PPM-3,25,0.030945260518444425,-0.534948584301832,2.765961218072036,2.161869475639583,0.4279921525459022,8.175682353339653e-13,250,8.888534352990973e-11,204
FrequencyHopping,neural,40,PPM-3,30,0.035295320167553074,-0.6091119346664979,2.8317219508649107,2.2146105629673665,0.428082928212942,8.189005029635155e-13,250,8.917910854222555e-11,204
FrequencyHopping,neural,40,PPM-3,35,0.03590285655287056,-0.5985439351840206,2.8028498619702056,2.197723126939099,0.43089800493951275,8.162359677044151e-13,250,8.888889624358853e-11,204
FrequencyHopping,neural,40,PPM-3,40,0.03803253152687309,-0.5164565278304507,2.7075755742496246,2.125923566325321,0.43380500285112267,8.126832540256146e-13,250,8.821920971513464e-11,204
FrequencyHopping,neural,40,PPM-3,45,0.046280948975710945,-0.45926921468053505,2.6254193208900083,2.037877817562935,0.43464424590418266,8.921752225887758e-13,249,8.699263531752877e-11,204
FrequencyHopping,neural,40,PPM-3,50,0.06100631896869353,-0.422381235213418,2.5507830431255423,1.9704922342627478,0.43340863848860844,8.748557434046234e-13,249,8.503264758985551e-11,204
FrequencyHopping,neural,40,PPM-3,55,0.07815975226856779,-0.43989417938428943,2.516941227690211,1.9333391002966622,0.4317930031763818,8.5087492607272e-13,249,8.226619385709455e-11,204
FrequencyHopping,neural,40,PPM-3,60,0.09265894453477216,-0.46387605812418664,2.4772838044813965,1.904979734095117,0.4314684277217454,8.206768598029157e-13,249,8.754508229458224e-11,203
FrequencyHopping,neural,41,PPM-3,0,-0.009785928894033229,-0.3127108210124749,2.4690339479283288,1.9561597792896004,0.3979646312875043,8.877343304902752e-13,249,8.650391514208877e-11,204
FrequencyHopping,neural,41,PPM-3,5,0.0035779247700731464,-0.43837799709902586,2.5471889423535417,1.9580294882895297,0.38653271228974984,8.646416915780719e-13,249,8.384404281969182e-11,204
FrequencyHopping,neural,41,PPM-3,10,0.011724552640322499,-0.5115441815533504,2.563578239403317,1.952850664535799,0.3777192068214732,8.36664071357518e-13,249,8.960276964842251e-11,203
FrequencyHopping,neural,41,PPM-3,15,0.014264689054859747,-0.5230662821719737,2.514641950132132,1.908350688294957,0.37079845505844433,8.963940700823514e-13,248,8.590972377930939e-11,203
FrequencyHopping,neural,41,PPM-3,20,0.013711429272734678,-0.47343385518575143,2.4082562700294265,1.8316113605262745,0.36389897572250535,8.65085780787922e-13,248,8.272338369863519e-11,203
FrequencyHopping,neural,41,PPM-3,25,0.013383658731843134,-0.37247930754424075,2.261989235111934,1.752496184170678,0.35580861034827554,8.397726958264684e-13,248,8.950795660211952e-11,202
FrequencyHopping,neural,41,PPM-3,30,0.01541526719994905,-0.28635801170016306,2.1568603023105033,1.7067092451079726,0.3471511048893516,8.282263763703668e-13,248,8.843215049125774e-11,202
FrequencyHopping,neural,41,PPM-3,35,0.020119008505088652,-0.33436530392444114,2.2061355932059397,1.7082154758211021,0.3400832540736508,8.282263763703668e-13,248,8.86162254687406e-11,202
FrequencyHopping,neural,41,PPM-3,40,0.02673859337251503,-0.3696941734341091,2.2672577189905523,1.735347431404916,0.33679499479279823,8.391065620116933e-13,248,8.977418808342463e-11,202
FrequencyHopping,neural,41,PPM-3,45,0.03460234304867159,-0.3658190377346906,2.2940250873959345,1.7605277599125504,0.3380346767386037,8.522071937022702e-13,248,8.241962667909775e-11,203
FrequencyHopping,neural,41,PPM-3,50,0.043643892217322525,-0.3322882461781257,2.3084172189144248,1.776683532359095,0.34290664037022456,8.761880110341735e-13,248,8.445866228612431e-11,203
FrequencyHopping,neural,41,PPM-3,55,0.05404233569347767,-0.3042420741000534,2.32748468020337,1.7946368460124644,0.3499343207553657,8.109068971862143e-13,249,8.676770413273971e-11,203
FrequencyHopping,neural,41,PPM-3,60,0.06556416181145559,-0.29590258553343773,2.3585263550501923,1.8271196254502493,0.358233212456536,8.304468224196171e-13,249,8.902678594324698e-11,203
FrequencyHopping,neural,42,PPM-3,0,-0.025855704736221414,-0.4849976938732035,2.6200435810281357,2.0480147016618937,0.3198536857081492,8.65085780787922e-13,249,8.420864006097872e-11,204
FrequencyHopping,neural,42,PPM-3,5,-0.02369932892628196,-0.41239247264286416,2.6066911125906578,2.0458582319187135,0.31323083055204953,8.917311333789257e-13,249,8.729017508812831e-11,204
FrequencyHopping,neural,42,PPM-3,10,-0.017730945875913957,-0.2966032386208439,2.5418597670020606,2.018604085698724,0.30697026897535284,8.233413950620161e-13,250,8.986589250525867e-11,204
FrequencyHopping,neural,42,PPM-3,15,-0.0077625453008433095,-0.15487089920785704,2.432898092652206,1.9910813915204306,0.3014708662266741,8.37108160567368e-13,250,8.24440515856395e-11,205
FrequencyHopping,neural,42,PPM-3,20,0.004442408532874699,-0.09461160611488634,2.384349292901534,1.979030269454891,0.29779208126926887,8.428813202954188e-13,250,8.310729882055057e-11,205
FrequencyHopping,neural,42,PPM-3,25,0.01645627616680815,-0.1377819730718779,2.418706988908128,1.9769077972353384,0.29664621342991077,8.402167850363185e-13,250,8.288614239404524e-11,205
FrequencyHopping,neural,42,PPM-3,30,0.02654498216027841,-0.17224455485306195,2.4321893659520284,1.9714282046927363,0.29791397750435455,8.322231792590173e-13,250,8.192757583458388e-11,205
FrequencyHopping,neural,42,PPM-3,35,0.0343347612892478,-0.2013166974712252,2.431385847867138,1.9547681545787838,0.301034005069682,8.202327705930657e-13,250,8.937139917009063e-11,204
FrequencyHopping,neural,42,PPM-3,40,0.04067079901161867,-0.2232615287013235,2.416086322050309,1.9256889472060301,0.3056631109836302,8.943956686380261e-13,249,8.734146739186599e-11,204
FrequencyHopping,neural,42,PPM-3,45,0.04702800122014729,-0.2313365949053572,2.3832626509766137,1.8861062781784976,0.3119403773152486,8.757439218243235e-13,249,8.513967308942938e-11,204
FrequencyHopping,neural,42,PPM-3,50,0.05489552873556622,-0.23002847901232737,2.3407485287795655,1.8393136547667168,0.3202542101688158,8.566480858007708e-13,249,8.294320785751097e-11,204
FrequencyHopping,neural,42,PPM-3,55,0.0653589745899058,-0.217140003295468,2.289395559903078,1.7909837385142797,0.3308324661877929,8.388845174067683e-13,249,8.990719280177473e-11,203
FrequencyHopping,neural,42,PPM-3,60,0.07890159076759175,-0.2101244768570932,2.2494629378867796,1.751625567873718,0.34351037214219315,8.233413950620161e-13,249,8.801381845557898e-11,203
FrequencyHopping,neural,43,PPM-3,0,-0.013833370637705143,-0.4493939232549932,2.691863813983001,2.129810550195981,0.3691222191192666,8.251177519014163e-13,250,8.109646287834948e-11,205
FrequencyHopping,neural,43,PPM-3,5,-0.005282632591977207,-0.27504795751269173,2.5405773816604733,2.043656728307316,0.361187978068166,8.317790900491673e-13,250,8.173128840383015e-11,205
FrequencyHopping,neural,43,PPM-3,10,0.007739591961128016,-0.21624280072298127,2.4804412907517324,1.998719282000204,0.3549948096779109,8.29558643999917e-13,250,8.137579499134517e-11,205
FrequencyHopping,neural,43,PPM-3,15,0.021719060682732105,-0.276462548356512,2.5152928077554906,1.9811041125674385,0.35223421158613194,8.171241461241152e-13,250,8.889267100187226e-11,204
FrequencyHopping,neural,43,PPM-3,20,0.03383637662556779,-0.2990110120396776,2.492613100926138,1.957944594492754,0.35304374399522165,8.86402062860725e-13,249,8.645395510598064e-11,204
FrequencyHopping,neural,43,PPM-3,25,0.04299985779994415,-0.29724255187138304,2.432671699667603,1.9214104041477236,0.3562162682883126,8.597567102697212e-13,249,8.34863289611576e-11,204
FrequencyHopping,neural,43,PPM-3,30,0.04965578716669325,-0.34582569398223845,2.418178817218982,1.8844631701538876,0.36038014711938443,8.317790900491673e-13,249,8.938494389099105e-11,203
FrequencyHopping,neural,43,PPM-3,35,0.055012066549826835,-0.393602199708902,2.405527738684548,1.8597157917175025,0.3649962152147275,8.950618024528012e-13,248,8.639533533028043e-11,203
FrequencyHopping,neural,43,PPM-3,40,0.0604414776567169,-0.44536525868693555,2.405711830789745,1.8460558778764025,0.37046770703077225,8.713030297258229e-13,248,8.411804586216931e-11,203
FrequencyHopping,neural,43,PPM-3,45,0.0673460091886445,-0.4715948232026589,2.407307770714792,1.8340673805521968,0.37747413401485186,8.593126210598712e-13,248,8.268208340211913e-11,203
FrequencyHopping,neural,43,PPM-3,50,0.07718374502915493,-0.47067242435539114,2.3954283198868014,1.8162244587783445,0.3861645057663416,8.548717289613705e-13,248,8.203770995862669e-11,203
FrequencyHopping,neural,43,PPM-3,55,0.09120614044714048,-0.44429210027176164,2.3698416222204655,1.7934369787968043,0.3958834613459736,8.562039965909207e-13,248,8.203460133415774e-11,203
FrequencyHopping,neural,43,PPM-3,60,0.10984555228253795,-0.39808114179329007,2.3332245124904643,1.7777265519002272,0.4056143330444291,8.617551117140465e-13,248,8.250622407501851e-11,203
FrequencyHopping,neural,44,PPM-3,0,-0.0028586989295425135,-0.8244744170275474,2.9234642368834214,2.2881041546775673,0.47009210782883354,8.566480858007708e-13,249,8.303246978869083e-11,204
FrequencyHopping,neural,44,PPM-3,5,-0.012885572501335622,-0.7083549427784349,2.8678613497334244,2.2367867877375707,0.46632204589850235,8.877343304902752e-13,249,8.65139071493104e-11,204
FrequencyHopping,neural,44,PPM-3,10,-0.00790190317441474,-0.5155005760908967,2.7183116541289185,2.1127605366781714,0.4643517065776564,8.197886813832156e-13,250,8.912692806006817e-11,204
FrequencyHopping,neural,44,PPM-3,15,0.012663737958423,-0.27151006838801967,2.498171568408874,1.9745389996804033,0.46431564974715145,8.313350008393172e-13,250,8.155298658607535e-11,205
FrequencyHopping,neural,44,PPM-3,20,0.04315916377515532,-0.147677349712936,2.376757462637695,1.9066586447782066,0.46715365722628976,8.326672684688674e-13,250,8.173373089448432e-11,205
FrequencyHopping,neural,44,PPM-3,25,0.07457712743882183,-0.20345753878350475,2.412173951039178,1.9331474470179035,0.47321795963068564,8.237854842718662e-13,250,8.964762265861737e-11,204
FrequencyHopping,neural,44,PPM-3,30,0.09853460557350241,-0.39499400646605065,2.5602349122323558,2.008845801058754,0.48160626031336795,8.93507490218326e-13,249,8.712097709917543e-11,204
FrequencyHopping,neural,44,PPM-3,35,0.11047205181561276,-0.5582273216132656,2.6581810098324663,2.0681256322448087,0.49088252967558677,8.602007994795713e-13,249,8.337219803422613e-11,204
FrequencyHopping,neural,44,PPM-3,40,0.11136643653812303,-0.6431744426246031,2.6600394232809803,2.0635221008693594,0.4998601055488494,8.193445921733655e-13,249,8.749312385702979e-11,203
FrequencyHopping,neural,44,PPM-3,45,0.10760077126234091,-0.6318353173730669,2.555668368117759,1.984502545402406,0.5074076982988671,8.602007994795713e-13,248,8.217737601512454e-11,203
FrequencyHopping,neural,44,PPM-3,50,0.10837500299967555,-0.5599484272940864,2.40074670393774,1.8727553925067493,0.5121319299906071,8.15347789284715e-13,248,8.691025676910158e-11,202
FrequencyHopping,neural,44,PPM-3,55,0.12101967427753511,-0.5190468014487469,2.3341520869763923,1.804938529745142,0.5131834853347927,8.881784197001252e-13,247,8.536615858645291e-11,202
FrequencyHopping,neural,44,PPM-3,60,0.14687478091434245,-0.5327632561547957,2.350581686869513,1.8021084654470658,0.5115405195027077,8.872902412804251e-13,247,8.575740118033082e-11,202
FrequencyHopping,neural,45,PPM-3,0,-0.0097981883388639,-0.3265250191466462,2.529895626631141,2.0590586110419618,0.3465521162099779,8.100187187665142e-13,250,8.802558681964001e-11,204
FrequencyHopping,neural,45,PPM-3,5,-0.00524100646075554,-0.2715127330438704,2.5232445936720893,2.048062116631971,0.34344664949604664,8.317790900491673e-13,250,8.164868781079804e-11,205
FrequencyHopping,neural,45,PPM-3,10,0.005547105338295277,-0.19527979464250117,2.4780627113397946,2.0138123885390224,0.34475610207154034,8.459899447643693e-13,250,8.323763900364156e-11,205
FrequencyHopping,neural,45,PPM-3,15,0.021386950629717377,-0.13238182169207602,2.427644709831796,1.9772435225775253,0.3499852419152522,8.5131901528257e-13,250,8.389644534645413e-11,205
FrequencyHopping,neural,45,PPM-3,20,0.03971077931851358,-0.14796083499419332,2.436794968051858,1.9657169546298285,0.35813620729066853,8.490985692333197e-13,250,8.359002379165759e-11,205
FrequencyHopping,neural,45,PPM-3,25,0.05734566602534109,-0.22675674703681736,2.490713505432863,1.9891865258107526,0.3682606341904495,8.379963389870682e-13,250,8.233969062132473e-11,205
FrequencyHopping,neural,45,PPM-3,30,0.07159621276898565,-0.3609045437958878,2.582990002541347,2.0270535247362433,0.3797623044225183,8.197886813832156e-13,250,8.914713411911634e-11,204
FrequencyHopping,neural,45,PPM-3,35,0.08139509239424164,-0.4617889435300425,2.6278902804575868,2.0444887314603566,0.3923047614554221,8.832934383917745e-13,249,8.604339463147426e-11,204
FrequencyHopping,neural,45,PPM-3,40,0.08803902913254325,-0.5020780077099507,2.602797243272005,2.017584424958118,0.4054978751630751,8.517631044924201e-13,249,8.248624006057526e-11,204
FrequencyHopping,neural,45,PPM-3,45,0.09494556841707083,-0.473896294624921,2.506386713432085,1.9456729114219022,0.4187192353373896,8.189005029635155e-13,249,8.770006942881992e-11,203
FrequencyHopping,neural,45,PPM-3,50,0.10623180316832853,-0.4173257976560272,2.386418776762436,1.8563876504628964,0.4313100696510745,8.761880110341735e-13,248,8.439360321688127e-11,203
FrequencyHopping,neural,45,PPM-3,55,0.12470792161431549,-0.40847319113040037,2.3264134517160735,1.795087814523178,0.44300307630489266,8.493206138382448e-13,248,8.218425939787721e-11,203
FrequencyHopping,neural,45,PPM-3,60,0.15049737849908518,-0.44148715109356895,2.3323348398608745,1.7862956754951793,0.4541905690858331,8.344436253082677e-13,248,8.999667677755951e-11,202
FrequencyHopping,neural,46,PPM-3,0,-0.004868584439328377,-0.5831773814160817,2.75522886363858,2.1446013145144085,0.4697486188884957,8.877343304902752e-13,249,8.64881499751391e-11,204
FrequencyHopping,neural,46,PPM-3,5,0.007648700831247307,-0.6287311601809545,2.734742755210902,2.1081833120297824,0.45940439805481154,8.557599073810707e-13,249,8.28264123953204e-11,204
FrequencyHopping,neural,46,PPM-3,10,0.016359865642811118,-0.6002871670580336,2.6410676084462894,2.026333659931815,0.45369439345190554,8.237854842718662e-13,249,8.814327046025028e-11,203
FrequencyHopping,neural,46,PPM-3,15,0.02309123169141592,-0.5039262420663229,2.488492621004578,1.923307704633807,0.44906495797709156,8.841816168114747e-13,248,8.51212433872206e-11,203
FrequencyHopping,neural,46,PPM-3,20,0.029886182575189265,-0.4344135407668841,2.3799367907621334,1.8618849244339604,0.4432477349037196,8.619771563189715e-13,248,8.33781932385591e-11,203
FrequencyHopping,neural,46,PPM-3,25,0.03734857171539723,-0.5052838292586573,2.439350868815655,1.8891415766482125,0.4368080364465972,8.548717289613705e-13,248,8.303513432394993e-11,203
FrequencyHopping,neural,46,PPM-3,30,0.04508010167850058,-0.5807202350811147,2.53722829812377,1.9644010274283157,0.43241413287249986,8.641976023682219e-13,248,8.403411300150765e-11,203
FrequencyHopping,neural,46,PPM-3,35,0.05340892136765328,-0.6093318891175251,2.608864492260266,2.033148414920386,0.43261332822611653,8.828493491819245e-13,248,8.602274448321623e-11,203
FrequencyHopping,neural,46,PPM-3,40,0.06435599964430343,-0.5883179843675952,2.646039484550461,2.0710860357852923,0.43780621845798284,8.193445921733655e-13,249,8.854117439227593e-11,203
FrequencyHopping,neural,46,PPM-3,45,0.08050066469292744,-0.542282563673816,2.6571555766902186,2.081376107594817,0.44622756439205497,8.446576771348191e-13,249,8.209344315446288e-11,204
FrequencyHopping,neural,46,PPM-3,50,0.10255828523429983,-0.48556759245968123,2.6456240737852004,2.083297076004251,0.45578227249485515,8.65529869997772e-13,249,8.421419117610185e-11,204
FrequencyHopping,neural,46,PPM-3,55,0.12803097899901467,-0.4947069219126602,2.680411791594625,2.0976749957563694,0.46562278016681524,8.788525462932739e-13,249,8.560663289358672e-11,204
FrequencyHopping,neural,46,PPM-3,60,0.15251442464949727,-0.5299013448208262,2.7194026004404264,2.1234568288841498,0.4762010461062148,8.832934383917745e-13,249,8.606981793946034e-11,204
FrequencyHopping,neural,47,PPM-3,0,0.04778342725808081,-0.4609004115013429,2.558351174583972,2.0013026920835304,0.5341395654752359,8.58424442640171e-13,249,8.325962141952914e-11,204
FrequencyHopping,neural,47,PPM-3,5,0.053013661512409105,-0.6116106987908159,2.6982666912353865,2.1194535817778695,0.5128277161350633,8.5087492607272e-13,249,8.231637593780761e-11,204
FrequencyHopping,neural,47,PPM-3,10,0.0399502927670024,-0.7020105033891392,2.7843396083341845,2.193288660720848,0.49335012775198867,8.468781231840694e-13,249,8.181988420119524e-11,204
FrequencyHopping,neural,47,PPM-3,15,0.01865415729652688,-0.7209105432690217,2.807505132320227,2.2138691505667296,0.47536367888594105,8.468781231840694e-13,249,8.196443523900143e-11,204
FrequencyHopping,neural,47,PPM-3,20,-9.706509387297799e-05,-0.6631407649738821,2.776209565180566,2.1865785887577007,0.460459090146971,8.548717289613705e-13,249,8.289813280271119e-11,204
FrequencyHopping,neural,47,PPM-3,25,-0.008029576962775238,-0.5374208504548141,2.68938412127288,2.1178787067141154,0.45078598178392865,8.668621376273222e-13,249,8.424505537618643e-11,204
FrequencyHopping,neural,47,PPM-3,30,-0.0012761418751513537,-0.36469341157479784,2.544605963878509,2.020180459590491,0.447844947421458,8.761880110341735e-13,249,8.530776085535763e-11,204
FrequencyHopping,neural,47,PPM-3,35,0.019201583844928417,-0.21837666701121775,2.4102769896669813,1.9208097763281156,0.45167667170343717,8.79296635503124e-13,249,8.571876541907386e-11,204
FrequencyHopping,neural,47,PPM-3,40,0.04849415479041204,-0.13406337309558308,2.3202261038736967,1.8631992199635812,0.46060820650166023,8.757439218243235e-13,249,8.537015538934156e-11,204
FrequencyHopping,neural,47,PPM-3,45,0.0793856050947247,-0.2684226059534097,2.4327541050701234,1.8978159500873348,0.4719142877064378,8.668621376273222e-13,249,8.434009046709434e-11,204
FrequencyHopping,neural,47,PPM-3,50,0.10437401541080633,-0.4518755544569748,2.582515976634717,2.005669698992693,0.48330545813081116,8.539835505416704e-13,249,8.2842399606875e-11,204
FrequencyHopping,neural,47,PPM-3,55,0.11813259988748046,-0.6151828261502198,2.7057859034405376,2.118051662130131,0.4942453251816969,8.397726958264684e-13,249,8.118039573901115e-11,204
